ems_variant,controller_group,n,episode_reward_mean,episode_reward_std,SOC_tail_risk_mean,SOC_tail_risk_std,SOC_tail_violation_steps_mean,SOC_tail_violation_steps_std,SOC_RMSE_mean,SOC_RMSE_std,SOC_MAE_to_ref_mean,SOC_MAE_to_ref_std,mean_signed_SOC_error_mean,mean_signed_SOC_error_std,time_in_SOC_band_0p03_pct_mean,time_in_SOC_band_0p03_pct_std,time_in_SOC_band_0p06_pct_mean,time_in_SOC_band_0p06_pct_std,abs_final_SOC_error_mean,abs_final_SOC_error_std,constraint_violation_steps_mean,constraint_violation_steps_std,battery_limit_proximity_risk_mean,battery_limit_proximity_risk_std,SOC_corrected_fuel_kg_mean,SOC_corrected_fuel_kg_std,engine_switch_count_mean,engine_switch_count_std,confidence_mean_mean,confidence_mean_std,confidence_min_mean,confidence_min_std,confidence_p5_mean,confidence_p5_std,action_attenuation_ratio_mean_mean,action_attenuation_ratio_mean_std,fallback_activation_ratio_mean,fallback_activation_ratio_std,direction_suppression_ratio_mean,direction_suppression_ratio_std,safety_filter_checked_ratio_mean,safety_filter_checked_ratio_std,safety_filter_rejection_ratio_mean,safety_filter_rejection_ratio_std,residual_magnitude_mean_mean,residual_magnitude_mean_std,mean_abs_delta_P_eng_on_kw_mean,mean_abs_delta_P_eng_on_kw_std,mean_abs_delta_SOC_ref_mean,mean_abs_delta_SOC_ref_std,mean_abs_residual_delta_P_eng_on_kw_mean,mean_abs_residual_delta_P_eng_on_kw_std,mean_abs_residual_delta_SOC_ref_mean,mean_abs_residual_delta_SOC_ref_std
long_min_timer,per_task_static_oracle,3,-1.4649974327450537,1.0555373744001875,0.1563176194955714,0.0746775634447514,67.33333333333333,33.717782977071444,0.04938866482553247,0.009821422496608582,0.04220053352681257,0.00923537143315199,-0.023009764789977998,0.036288503182499154,38.611111111111114,11.04668823619343,71.94444444444446,14.049076240446437,0.06634691717113061,0.0429469956437178,0.0,0.0,0.0,0.0,0.021814086448910405,0.008787545795493967,0.6666666666666666,0.9428090415820634,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5800969506355431,0.5324127904493526,0.008369160900560878,0.002314047638911699,0.2906944751739502,0.41110406929792936,0.0029997847477595016,0.004242336274481441
long_min_timer,v3_meta_rl,15,-2.4670376439828043,1.17343566846119,0.32767876253990347,0.18046697034563564,122.0,44.8998886412873,0.0648112426303313,0.012670743988340706,0.05793255993777702,0.013609394514741911,-0.0070083381730893885,0.05900584910592679,24.05555555555555,9.72595166564533,49.16666666666666,18.708286933869704,0.08405384239561556,0.018290937385910498,0.0,0.0,0.0,0.0,0.02191228877149239,0.008928223249295096,0.6666666666666666,0.9428090415820635,0.5785602716251965,0.15444019803253903,0.06099387922597009,0.08168784904398763,0.13337713773099305,0.12102912486931992,0.6641507103056505,0.09340560582413553,0.0,0.0,0.4022222222222223,0.10735527151000855,0.0,0.0,0.0,0.0,0.0,0.0,1.2337130239471248,0.6910531649441971,0.005575411632673343,0.001573133323506219,0.4119630263575042,0.09482411028003827,0.003767910223263446,0.00136950047393851
long_min_timer,v3_meta_rl_floor085,15,-2.3391206921044936,1.3561838172649467,0.2812524403237052,0.13042377970158514,112.26666666666667,34.161316654302944,0.06194022010847403,0.009466974457303505,0.055046543990930126,0.010246626741227609,-0.009967554245265183,0.054924338490624766,24.749999999999996,8.739808880019018,53.222222222222214,14.233881939292894,0.08059329589319546,0.023585317861604768,0.0,0.0,0.0,0.0,0.021899832023878588,0.008910956196752275,0.6666666666666666,0.9428090415820635,0.6123182193849133,0.11785932135976955,0.06099387922597009,0.08168784904398763,0.13337713773099305,0.12102912486931992,0.729896935764746,0.037413128197170534,0.0,0.0,0.36027777777777786,0.06246974576386933,0.0,0.0,0.0,0.0,0.0,0.0,1.2163487473073118,0.662019353964404,0.005538054343430589,0.0016315943650903693,0.4035054352663185,0.08801115274032748,0.0037116258082419843,0.0013736780340802732
long_min_timer,v3_meta_rl_ungated,15,-2.330360610133258,1.3686283370298473,0.27452016259650064,0.12706638287423452,110.6,33.575387811113465,0.061451607947748274,0.009226981479256992,0.054555765430170794,0.0099470492272436,-0.010461368656253352,0.0542855676106364,25.05555555555555,8.387141098280697,53.91666666666666,13.989744921297282,0.07996701465048754,0.024692435261189586,0.0,0.0,0.0,0.0,0.021923875452210456,0.008946147138394978,0.6666666666666666,0.9428090415820635,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1789196096000756,0.5641295117201519,0.0049107963058945305,0.002229883174569077,0.40358329984972247,0.09510924074467035,0.003595719416289486,0.0014491727192045781
low_soc_ref,adaptive_rule_9knob_fitted,3,-0.550042624757094,0.3488658979685575,0.16792654305706664,0.17293031024193167,61.666666666666664,62.845489540264985,0.046969054283134755,0.018697579592745085,0.04203449262278447,0.019727712155587225,0.010854464089818642,0.0417495039480278,41.52777777777778,29.119671133334943,74.30555555555556,26.185620641777078,0.05566597988001676,0.01577483573543944,0.0,0.0,0.0,0.0,0.016429051563795705,0.00802415073470189,0.6666666666666666,0.9428090415820634,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7593919073275855,0.41706048835505294,0.004965523387393153,0.00044942904466035364,0.09782650109183223,0.055592996467112285,0.0007671437886892818,0.0006201957610773039
low_soc_ref,adaptive_rule_9knob_hand,3,-0.5814864466391475,0.30480406325516307,0.19806769645588596,0.21552219895742408,68.0,71.75421009715504,0.048790295385194186,0.02126441763265068,0.04391970482946255,0.022387691376999936,0.012739676296496716,0.0444140644277724,41.52777777777778,29.119671133334943,71.66666666666667,29.89758754048127,0.058131464237135035,0.012354562338173829,0.0,0.0,0.0,0.0,0.01643712602217007,0.008035552751619119,0.6666666666666666,0.9428090415820634,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7403952493845148,0.5273314746018546,0.004271500515431903,0.0002897848454414489,0.0,0.0,0.0,0.0
low_soc_ref,adaptive_rule_calibration,3,-0.5813675575419736,0.3047188596951223,0.19806769645588596,0.21552219895742408,68.0,71.75421009715504,0.048790295385194186,0.02126441763265068,0.04391970482946255,0.022387691376999936,0.012739676296496716,0.0444140644277724,41.52777777777778,29.119671133334943,71.66666666666667,29.89758754048127,0.058131464237135035,0.012354562338173829,0.0,0.0,0.0,0.0,0.01643712602217007,0.008035552751619119,0.6666666666666666,0.9428090415820634,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931862695282268,0.494355927783009,0.004271500515431903,0.0002897848454414489,0.0,0.0,0.0,0.0
low_soc_ref,global_static_tuned,3,-0.7860274563476585,0.04134660700814938,0.30274122560959565,0.3634965305705165,84.66666666666667,95.24121423464155,0.054526004296357185,0.02935832233660381,0.049670647479851254,0.03050869752920142,0.01849061894688542,0.05254341186668374,41.52777777777778,29.119671133334943,64.72222222222223,39.68383926443398,0.06619410421311522,0.0027887190408537434,0.0,0.0,0.0,0.0,0.01665282077984666,0.00834015451225224,0.6666666666666666,0.9428090415820634,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.462769145605847,0.4721584362636729,0.004881461068809188,0.003268898017359033,0.7987685203552246,0.0,0.004268395304679872,0.0
low_soc_ref,map_rule_zero_offset,3,-0.5850205680189638,0.2995730278625749,0.2013140221924835,0.22011030835331472,68.66666666666667,72.69265590293301,0.04898021700976677,0.021532211986926505,0.04411480970501513,0.022663060682851816,0.012934781172049293,0.044689836254907495,41.52777777777778,29.119671133334943,71.3888888888889,30.288606626222087,0.05833249975433504,0.012077349116319986,0.0,0.0,0.0,0.0,0.01644226979044601,0.008042816339239563,0.6666666666666666,0.9428090415820634,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
low_soc_ref,per_task_static_oracle,3,-0.5365083237558518,0.36772958528535044,0.041016241472239555,0.01023918099206318,11.666666666666666,10.780641085864152,0.03294289358617852,0.0020430888588241374,0.02737290960421665,0.0017728476500920695,-0.005253580868226997,0.01899991653991014,60.833333333333336,2.4532669073132922,95.1388888888889,4.4919337857767285,0.051079834735471286,0.022192104449012942,0.0,0.0,0.0,0.0,0.01660288450420641,0.00826963219009521,0.6666666666666666,0.9428090415820634,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9672630260372982,0.1210430974216479,0.006008886369102567,0.0022642699490344905,0.3066341479619344,0.433646170734486,0.0023916631937026984,0.0033823225251629068
low_soc_ref,v3_meta_rl,15,-0.7798280160047966,0.49601555097916356,0.15367706609787596,0.16281567846212336,57.86666666666667,59.06478552309226,0.04593761458359049,0.017655196420882282,0.04093659580676233,0.018614085458645648,0.009756567273796505,0.040396258767054195,42.888888888888886,27.347839420832756,75.8888888888889,24.61032730128844,0.05529061351396478,0.016691895533519435,0.0,0.0,0.0,0.0,0.01658382452629787,0.008245020511056408,0.6666666666666666,0.9428090415820635,0.705247148526809,0.1475808244711901,0.21449035854117873,0.28555960576871753,0.44235531555738233,0.34643366618670424,0.768443454028265,0.09683195299460856,0.0,0.0,0.1544444444444444,0.14921450712247275,0.0,0.0,0.0,0.0,0.0,0.0,0.7077062023691835,0.3725132173790144,0.004502472874492365,0.0014620252862869066,0.36104822508318146,0.14486831543904485,0.0031945894256075716,0.0012730794147414988
low_soc_ref,v3_meta_rl_floor085,15,-0.8373544387812673,0.4777503240788048,0.138333502098492,0.1977283819282332,50.733333333333334,58.588356825870754,0.04373309937403375,0.017665873480114905,0.03840556983146974,0.018357739823237167,0.007143458396106565,0.038178236063604154,47.61111111111111,22.337617057387053,78.86111111111111,24.41181534411281,0.05400418542589512,0.022238764279781473,0.0,0.0,0.0,0.0,0.016668567803030956,0.00837059602695845,0.6666666666666666,0.9428090415820635,0.7135188405289619,0.15944062495280445,0.21449035854117873,0.28555960576871753,0.4557251191316236,0.3322662532172443,0.8279740071367739,0.07623978992313833,0.0,0.0,0.1422222222222222,0.16927040242110397,0.0,0.0,0.0,0.0,0.0,0.0,0.7146190992358943,0.34142746638661037,0.00454300413511699,0.0016499917299818794,0.367039185604598,0.137846886725935,0.0031863785298369804,0.0013836786511610595
low_soc_ref,v3_meta_rl_ungated,15,-0.8435343927659544,0.47432191227130266,0.1321552965182953,0.20763005042565938,44.733333333333334,59.937152269875334,0.04203728547715233,0.018488020513276384,0.03669492672341173,0.019102261329278947,0.004926591519234021,0.03692115739022782,50.694444444444436,22.335648028197124,81.36111111111111,24.973813445781396,0.055858657558290205,0.01915360172807936,0.0,0.0,0.0,0.0,0.01665945333542688,0.008367715725955916,0.6666666666666666,0.9428090415820635,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.738463194613162,0.30315077145819525,0.0046535650587253685,0.0019470534208944359,0.3780962212185841,0.14208300765079993,0.0032255265808489642,0.001544080877283946
nominal,adaptive_rule_9knob_fitted,102,-0.5791943887228235,1.103313928547569,0.21835256836545278,0.19873886845197047,59.78431372549019,46.908050952228564,0.05092892589083095,0.01955691857155438,0.04151252053032614,0.016917493040977907,-0.030834362246464204,0.02762047328777047,47.90849673202613,19.365969713013875,75.08986928104576,19.545021230095234,0.03842608273731213,0.03464469148632209,0.5980392156862745,1.5483058668382224,0.002821703485288011,0.00692345171682052,0.11890746780461388,0.08630241477978358,3.235294117647059,1.7777297186891194,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4337890362831782,0.6456084334908805,0.005822990610173618,0.002030825933562119,0.054178587771440814,0.024670303640101962,0.0009426992668639827,0.00040972358671618553
nominal,adaptive_rule_9knob_hand,102,-0.6092964308221708,1.0993679864850785,0.21767541536011933,0.19998660861869538,59.5,47.2597640082729,0.0508660016725122,0.019542967051697367,0.04149447101932696,0.017059534526259846,-0.029683729878437152,0.028253354257378224,47.834967320261434,19.262869465155287,75.20833333333333,19.691568336780378,0.04003077502473533,0.03462919728492481,0.5,1.355815361366601,0.0023537073327157443,0.005923070342855052,0.11862078538431549,0.08606565815600177,3.196078431372549,1.7435551672658653,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4381619824588774,0.6850038721665577,0.005101575756339587,0.0017437451015248635,0.0,0.0,0.0,0.0
nominal,adaptive_rule_calibration,102,-0.5756864858963073,1.0965518605392317,0.22870333515068011,0.20368154840042038,62.63725490196079,47.46180904637572,0.05203775554278439,0.019773727585551418,0.04273638456845434,0.017297678843099334,-0.031750728759721944,0.028790163141857086,46.09068627450979,19.841766150010066,73.90114379084967,19.775753769323224,0.03970994358460927,0.0340231932912378,0.5588235294117647,1.4455715296343878,0.0027467680213392833,0.006716463033643347,0.11844246856796062,0.08584726971964804,3.2745098039215685,1.8049868977043229,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4540422020926471,0.6762177820358547,0.005238671195501233,0.0017626674735331167,0.0,0.0,0.0,0.0
nominal,conservative_soc_ref_rule,102,-0.5697075673565607,1.0907079329705436,0.22769025395527287,0.20245893472197754,62.745098039215684,47.37639982401054,0.05191023600341081,0.019690172559588787,0.04247039039342653,0.01723831919744856,-0.03085007810676507,0.029097759327881757,46.65441176470588,19.47198002606465,73.85620915032679,19.740166593337726,0.03941296811603339,0.03390012034005537,0.5392156862745098,1.4394413991943975,0.0025979951461637114,0.006595276748829412,0.11855292785833633,0.08593957632603462,3.2745098039215685,1.8049868977043229,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3998967243867866,0.7271216252521728,0.006373860901215102,0.0020634965395237635,0.0,0.0,0.0,0.0
nominal,fixed_retuned_calibration,102,-0.6622966345226472,1.1557840448556247,0.2416612183294354,0.20852882882674986,66.2843137254902,47.343835644660594,0.05338964887820251,0.019735236488884676,0.043880565935104116,0.017475448190704203,-0.032755502180877215,0.029367000989592367,44.350490196078425,19.669759014648562,72.38153594771241,19.726598185275247,0.04224459471332106,0.035591825944361014,0.5588235294117647,1.5118715152624755,0.002660489538028553,0.006912394916881116,0.11832619109774042,0.08575379736301753,3.2058823529411766,1.7786216038518652,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9979166666666668,1.1102230246251565e-16,0.00398541666666667,1.734723475976807e-18,0.0,0.0,0.0,0.0
nominal,global_static_tuned,102,-0.6217732471736463,1.0595589289367966,0.2231066994991118,0.1898169923544709,63.431372549019606,43.3692558051957,0.051978754846192424,0.01834907915717915,0.042112987704352116,0.01588562365183947,-0.023534343097326275,0.0313935195740775,47.340686274509785,17.782983190151977,73.57026143790848,18.07052325216488,0.041350401931214635,0.03472183262887825,0.7352941176470589,2.218135900768734,0.003497189008578539,0.010167269197643472,0.11841543978253402,0.08593307248631762,3.0098039215686274,1.6178847121922517,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8799572645451066,0.5426775222142527,0.007351204428175062,0.0032531708453863682,0.7987685203552246,0.0,0.004268395304679872,0.0
nominal,map_rule_zero_offset,102,-0.6972726313749411,1.168569923424927,0.25535072156159494,0.2088831006385259,69.90196078431373,47.5498726424392,0.054909957258111854,0.019477562161505937,0.045285147329676485,0.01743059165286791,-0.03625327478520802,0.028075372263865753,42.63071895424835,19.87039127928882,70.87418300653594,19.81244693434967,0.0432134614697089,0.03679319997270584,0.5588235294117647,1.485706601625312,0.0027179505856683587,0.006897575560540164,0.1181298570841115,0.08577186465268988,3.1470588235294117,1.7623350086786287,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,per_task_static_oracle,102,-0.32720892564055637,0.8722866197704361,0.18669803520043654,0.19414847244896005,48.77450980392157,45.712852027039204,0.045650687253383,0.02095299886094959,0.03563562710241655,0.017533738039658724,-0.026683087253588728,0.02319821240204465,58.6968954248366,21.832624811433462,79.67728758169935,19.047021677933003,0.01861807292873479,0.033757194068135106,0.3137254901960784,1.0934779210665637,0.002028639799107015,0.006117944191762782,0.11905780359821562,0.0868183937455437,3.0980392156862746,1.7006907703934149,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.332539094501027,0.5543514862081155,0.007697619125840673,0.003371743924948706,0.2640821519404805,0.28573439240828735,0.005232545693482583,0.003700575381247585
nominal,v3_meta_rl,510,-0.8968615208554864,1.633439438365415,0.2293950152760308,0.20453155874179685,63.14901960784314,47.51430485343859,0.052012228900297816,0.019896703389738608,0.042646543984104286,0.01744654606288269,-0.03262725762218612,0.02794403510456273,46.749183006535944,20.183585159702684,73.68790849673204,19.79762702226608,0.04088069674688456,0.03516230582003161,0.6,1.7209208661210953,0.002965825589552454,0.008100021364735668,0.11869392336029,0.08589305222977844,3.2705882352941176,1.7804267077929312,0.6548195263050111,0.14649409654943704,0.0258871399228135,0.10669975795663737,0.1764826525875476,0.2631829132344754,0.7056476482251249,0.13041665847764322,0.006723856209150327,0.025354850845200692,0.255359477124183,0.19308866186973794,0.0,0.0,0.0,0.0,0.0,0.0,1.4026559496657403,0.5843147156256467,0.005141439653439453,0.0016888471388187682,0.36291668034311353,0.08649914222324756,0.0037532791377248654,0.0013722216543364239
nominal,v3_meta_rl_floor085,510,-0.912971705794888,1.653572546920527,0.23365081504109728,0.20968793323777563,63.51960784313726,47.47873216177271,0.052398200427056806,0.02016906971764289,0.042864836886167365,0.017672629863408156,-0.03283710572617551,0.028030424828660645,46.79493464052287,20.16405911263129,73.53349673202615,19.7828050674053,0.04101999001480199,0.0354701947103835,0.803921568627451,2.9540242265600023,0.00383005402487379,0.012730306395668028,0.11858016922041979,0.08514483277083168,3.2450980392156863,1.7592125829350298,0.6529487401594911,0.1474091896274585,0.026220943398473164,0.1044731083182301,0.16665703118594574,0.25985310361088126,0.7545682575784906,0.11829688746432941,0.008513071895424837,0.03273932068455145,0.25738562091503264,0.19289352439630064,0.0,0.0,0.0,0.0,0.0,0.0,1.3889293717033377,0.5743406505722225,0.005189284716687122,0.0017103464849075461,0.36246619900566834,0.08734108232852485,0.0037331239801942917,0.001345748349789457
nominal,v3_meta_rl_ungated,510,-0.9192509146074133,1.646477436487199,0.23744351862756444,0.21275515872228043,63.909803921568624,47.730860058481426,0.052684571313370204,0.020416611544040928,0.04312684777312443,0.01786704584263497,-0.03323004836666499,0.028085915542512302,46.55555555555556,20.224634902399764,73.37091503267973,19.887858357700594,0.04111905776984787,0.03591697134392333,0.8,3.0484968973796467,0.003790465636945524,0.012873731654176162,0.11866853453510005,0.08512093960562019,3.2509803921568627,1.7499997253803268,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.328311176275823,0.525250145966114,0.004391954152094355,0.001690007021335848,0.363648634810865,0.0908568125900261,0.0036480969962247077,0.0013079559946435413
wide_hysteresis,adaptive_rule_9knob_fitted,3,-1.465377440212314,1.055213802673324,0.1828984719199331,0.04033593900712195,86.33333333333333,7.760297817881877,0.054248709524468475,0.003301267264960897,0.0474438420862619,0.002243818424356049,-0.017426916247738195,0.04417859494232033,30.694444444444446,1.039349274103874,64.02777777777779,3.2334574241174505,0.06743584459126939,0.041410206607708534,0.0,0.0,0.0,0.0,0.021293516372835053,0.008052346691077798,0.6666666666666666,0.9428090415820634,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3383607703172793,0.8501180321405892,0.00631622760853819,0.0010893815926659683,0.06676148184730361,0.0496926463293451,0.000667828754625993,0.000427390477944351
wide_hysteresis,adaptive_rule_9knob_hand,3,-1.4688376423198477,1.0504913303826582,0.20006355064950643,0.024045124098340007,90.0,4.320493798938574,0.056278064498699674,0.0017701061249062084,0.04963846801200669,0.0020222190898225834,-0.015232290321993398,0.04728068134654136,27.5,4.823265376162595,62.5,1.8002057495577408,0.0703582380196538,0.037287170850680465,0.0,0.0,0.0,0.0,0.021330386298230905,0.008104411981037484,0.6666666666666666,0.9428090415820634,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3536129675369464,0.9555484242105624,0.005759166320328857,0.0013811366488283153,0.0,0.0,0.0,0.0
wide_hysteresis,adaptive_rule_calibration,3,-1.4678637326960373,1.0515685752599813,0.196204323625535,0.026669715590154505,90.0,4.320493798938574,0.055891684906395976,0.0018281377883532116,0.04922737924386492,0.001673339576106034,-0.015643379090135166,0.04669959460629628,28.055555555555554,4.058788665611794,62.5,1.8002057495577408,0.0697976624267332,0.03807788892773032,0.0,0.0,0.0,0.0,0.021315371011234412,0.008083208258468134,0.6666666666666666,0.9428090415820634,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3049547837896711,0.9212211560808288,0.005751600603645796,0.0013918164719169473,0.0,0.0,0.0,0.0
wide_hysteresis,global_static_tuned,3,-1.5115689583925747,0.9923195831651138,0.27096793232279676,0.09346011154310016,110.0,27.17842281418601,0.06151646836241814,0.007696235891647273,0.054989377383937325,0.00908489834895986,-0.009881380950062768,0.05484490039804216,23.055555555555554,11.04668823619343,54.166666666666664,11.324342839244173,0.07787165852230553,0.026700908958457215,0.0,0.0,0.0,0.0,0.021528442610530232,0.008384110418692881,0.6666666666666666,0.9428090415820634,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.912503596490927,0.7872743682888075,0.0074560978837946235,0.00499172283875976,0.7987685203552246,0.0,0.004268395304679872,0.0
wide_hysteresis,map_rule_zero_offset,3,-1.4679940582278999,1.0513881364337996,0.1970272878931216,0.02603635934645676,90.0,4.320493798938574,0.055977635317066975,0.0018011089242098597,0.04931941610861018,0.001740687522450884,-0.015551342225389916,0.04682969096775533,28.055555555555554,4.058788665611794,62.5,1.8002057495577408,0.06989233458106663,0.0379443434085229,0.0,0.0,0.0,0.0,0.021316594933574216,0.008084936604918542,0.6666666666666666,0.9428090415820634,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wide_hysteresis,per_task_static_oracle,3,-1.4694327439200026,1.0493963309394139,0.14629197899900004,0.08832040430748965,60.666666666666664,43.091633629846164,0.04721508528572116,0.01285701707213479,0.040324331028983425,0.011862786550947515,-0.025988767684455284,0.032079414125449,41.52777777777778,15.15862627738028,74.72222222222223,17.954847345769235,0.07056215932700256,0.0369995521361032,0.0,0.0,0.0,0.0,0.021531083898040693,0.008387840667446798,0.6666666666666666,0.9428090415820634,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5383536544004077,0.5913754827164811,0.008432142432797086,0.0024030602733870446,0.27350900570551556,0.3868001452999203,0.003327132463455201,0.00470527585363015
wide_hysteresis,v3_meta_rl,15,-2.1757188757263672,1.5664681145072792,0.1788793438649382,0.0519161209290736,82.06666666666666,22.475072611426395,0.053367573986737415,0.006395240701580603,0.04655619540375737,0.0058583254406733105,-0.018540779558448236,0.04295695758388917,32.08333333333333,7.719024117939608,65.80555555555554,9.36461358809433,0.06884523704627868,0.039432379613977185,0.0,0.0,0.0,0.0,0.02145282098939968,0.008278993405339745,0.6666666666666666,0.9428090415820635,0.6866398359498976,0.07312421779387654,0.06099387922597009,0.08168784904398763,0.18392248134512473,0.19217832137849897,0.7194870453188932,0.08903127103563604,0.0,0.0,0.2983333333333333,0.12452502351528177,0.0,0.0,0.0,0.0,0.0,0.0,1.2288404453908528,0.6976565073607522,0.005501682759996517,0.0015354913172348598,0.37393449240221854,0.09302207942135017,0.003554669660708492,0.001447973400480576
wide_hysteresis,v3_meta_rl_floor085,15,-2.2007982752672586,1.5327042398771111,0.2002923697493508,0.09083249199585568,84.46666666666667,37.54085182245544,0.05430058939817803,0.010491146063344968,0.04745334290001649,0.010455795759412372,-0.017918851884516328,0.04485140447383526,32.05555555555555,13.084011541751686,64.80555555555554,15.642021592689764,0.07298205079366403,0.03435516335206696,0.0,0.0,0.0,0.0,0.021584510996952223,0.00846997832997278,0.6666666666666666,0.9428090415820635,0.6755990463507534,0.0872384784019215,0.06481183823756617,0.08007019279323929,0.2266434830359613,0.21738580364827478,0.7600731007697639,0.0581846832121671,0.0,0.0,0.3061111111111111,0.13269697680927392,0.0,0.0,0.0,0.0,0.0,0.0,1.2178942683141083,0.6598008719615075,0.005507769957216737,0.0016483524782717142,0.3893725673084393,0.08580315574005902,0.003541825768557222,0.0014994670717080741
wide_hysteresis,v3_meta_rl_ungated,15,-2.222827923810532,1.5047689592101428,0.2076196174570502,0.10473983205477867,86.6,39.42215958907714,0.05478508631570663,0.011138715630822547,0.04790855340339355,0.011143079471198395,-0.01744641795427764,0.04568688179628467,32.11111111111111,12.98723257189703,63.91666666666665,16.42589982878214,0.07358588233767813,0.03395413127195149,0.0,0.0,0.0,0.0,0.02164752732230755,0.008560656045167958,0.6666666666666666,0.9428090415820635,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.168064020100623,0.5790436768894939,0.004948827019501987,0.002226675807923457,0.3985986688897861,0.09471768132570542,0.003491163555765524,0.0014824985534782104
